Source,Target,Weight
29763,14895,.10440652
29763,63919,.30536953
3229,5288,.34244463
8633,5288,.099682048
61392,5288,.098097749
61402,5288,.45612952
23197,11259,.1
23197,2184,.18774094
13443,28930,.1999729
29350,6066,.26079068
24543,18467,.1299966
28910,2504,.099052206
62709,5639,.13192025
30540,3955,.17938173
31586,100039,.39997497
5166,7585,.11999917
29634,7585,.20312761
30844,5063,.29558089
64279,1281,.1801105
64282,7585,.2052924
31586,6512,.21000877
1281,4839,.22929735
1281,8253,.069112815
8162,7155,.021099888
7268,6774,.10803363
1635,8972,.17731176
5063,10379,.20069307
7268,8972,.099977925
18549,5492,.12879649
61689,4159,.0522324
4128,10984,.10700367
5166,4961,.18000396
12924,4961,.12
60801,12171,.13010266
60801,63919,.1401099
62709,6829,.17688055
6467,3813,.099158503
6467,11259,.40923876
61212,64486,.068204165
4128,13506,.10199559
1650,6066,.45997402
28236,25807,.14453302
3031,25606,.014265003
13329,19349,.18555151
13497,13990,.17693837
13923,4839,.11336312
13923,5073,.12310489
10286,2146,.094335355
64351,1485,.18994044
64351,6864,.25
65530,6864,.154094
29958,11259,.13232478
7685,15349,.21449339
11169,12917,.1
64753,5142,.16000307
6416,3955,.059877697
12677,5650,.049463898
6416,3282,.12756959
65735,7123,1
4283,30034,.13971011
2577,5073,.17232838
28940,6196,.174769
2577,6066,.025137819
9313,6066,.17598049
6416,12141,.18015687
31611,3955,.1403864
5831,3282,.40926573
5831,10107,.074949786
8365,1055,.31617382
24306,29345,.23283526
61378,3282,.099000335
62601,3282,.10947995
28195,8867,.19670972
31661,10553,.25208896
62135,10553,.16581933
28139,11636,.038002171
3938,10420,.10000174
13891,24548,.12427855
1137,7585,.17530999
1351,7585,.15888047
8365,7585,.18228596
9650,7585,.096787848
13891,5063,.099063419
30247,7585,.16083588
31661,7585,.13000001
62135,7585,.20774464
31611,17110,.090004735
9650,7506,.085997194
9650,4839,.1436701
9650,5073,.050696768
31455,10301,.12993446
30247,10391,.22145301
30247,10453,.088195674
12945,6066,.29744899
13780,6066,.31243911
17110,6066,.13276459
24306,6066,.1
30170,6066,.037539061
3756,5047,.11999011
12945,5047,.15209667
12583,3955,.11000563
13412,29791,.1003121
7343,3282,.090714499
11062,3282,.21999997
16401,3282,.1
61088,3282,.10982727
61396,3282,.14177565
13412,6169,.15391965
31620,24608,.0064498545
61592,8867,.55348837
61572,20779,.18594074
65167,20779,.21402043
66708,10553,.15198876
31147,61552,.11000242
31620,11636,.0050872094
31511,100039,.13682519
6529,9818,.12988445
109258,5572,.10545623
9724,7585,.21875
13200,7585,.1
21763,7585,.78008622
23767,7585,.15207908
31147,7585,.11123224
31255,7585,.21833725
31511,7585,.19308168
31743,5063,.17679563
31743,23671,.09999419
60945,7585,.27073544
61088,7585,.095081158
66032,7585,.1
66708,5063,.28001872
6185,11001,.010479042
6529,6008,.10999966
7343,6008,.11
11693,6008,.10000893
24190,6008,.12102266
61572,6008,.10000061
14146,5073,.12573156
30334,3022,.22800089
5818,10301,.10059302
6185,6774,.44003659
31620,6774,.20209871
66393,6774,.19
5818,4159,.40989909
9799,8972,.30006155
61359,4159,.26002282
61359,8972,.1
9999,63919,.13178875
1161,1773,.123368
6109,1773,.1
